NAME,Amuvatinib,Carboxyamidotriazole,Ouabain,Digoxin,AI-10-49,Tyrphostin,Polidocanol,Favipiravir,GSK2606414,Niclosamide,Emetine,Alvocidib,Cetylpyridinium chloride,Pevonedistat,Ethaverine,Camostat,Dapivirine,Remdesivir,AC1NDSS5,SB-612111,Thioguanosine,LY2228820,Hexachlorophene,Papaverine,Chloroquine,Nelfinavir,ZK-93423,Almitrine,Auranofin,Sorafenib,Octenidine,Regorafenib,Thimerosal,Tioguanine,Hematoporphyrin,Chlormidazole,Ivermectin,Methylene blue,Nitazoxanide,Azithromycine,Ketoconazole,Homoharringtonine,Ravuconazole,LDK378,Tetrandrine,Alisporivir,Isoosajin,Osimertinib mesylate,LGK-974,Mibampator,Bazedoxifene,Oxyclozanide,Lusutrombopag,Osajin,Dronedarone HCl,Avasimibe,Chlorpromazine Hydrochloride,Tilorone,Hydroxychloroquine Sulfate,Ciclesonide,Cepharanthine,Isopomiferin,Anidulafungin,Ebselen,Amodiaquin Dihydrochloride Dihydrate,Penfluridol,Opipramol dihydrochloride,Quinacrine hydrochloride monohydrate,CVL218,Amodiaquine hydrochloride,Imatinib Mesylate,Fluspirilene,Clomiphene Citrate,Alprostadil,Pexidartinib,Amodiaquin Hydrochloride,Lonafarnib,Avatrombopag,Cyclosporine,Apixaban,IPAG,JTE-013,Drotaverine,Hydroxyprogesterone caproate,Perhexiline maleate,Ivacaftor,Droloxifene((E)-3-Hydroxy tamoxifen),Abemaciclib,Thioridazine hydrochloride,Gilteritinib,Ebastine,Triparanol,Mequitazine,Clomipramine Hydrochloride,Berbamine hydrochloride,Thiethylperazine Maleate,Mefloquine Hydrochloride,Eltrombopag,Saquinavir,Fluphenazine Dihydrochloride,Tamoxifen Citrate,Lopinavir,Loperamide,Atazanavir,Promethazine Hydrochloride,LDE225,Arbidol,Toremifene Citrate,DCPIB,Tipranavir,Dihydrogambogic acid,AMG-9810,Loratadine,Brexpiprazole,Terconazole Vetranal,CC-223,CBIPES,Omeprazole,Lidoflazine,Benztropine Mesylate,Loteprednol etabonate,Vatalanib,Adoprazine,PH-797804,Cloconazole,BP-897,Harringtonine,Flunarizine,PF-670462,Oxprenolol hydrochloride,Etifoxine,Oxiconazole,Dolutegravir,Nafamostat,Clemizole hydrochloride,Phenazopyridine,Amprenavir,Sulfadoxine,Darunavir,Chloroquine Phosphate,Indinavir,Penciclovir,Ribavirin,Lanatoside C
Acetic acid,-17.537166595458984,-17.635831832885742,-16.084850311279297,-14.687341690063477,-17.969799041748047,-13.828385353088379,-16.669837951660156,-17.058916091918945,-13.939117431640625,-15.543107032775879,-12.725878715515137,-14.866753578186035,-8.837122917175293,-14.827472686767578,-13.31039810180664,-17.15129280090332,-13.719744682312012,-18.094785690307617,-10.269014358520508,-11.491900444030762,-17.558975219726562,-17.47608184814453,-12.222908973693848,-13.283034324645996,-10.291090965270996,-14.797435760498047,-15.64802360534668,-15.361435890197754,-11.585719108581543,-18.60381317138672,-15.046687126159668,-17.85154914855957,-7.460552215576172,-17.074344635009766,-18.19438934326172,-11.365219116210938,-15.303545951843262,-11.418306350708008,-16.68950653076172,-13.68469524383545,-16.36831283569336,-13.962187767028809,-16.117576599121094,-14.955240249633789,-13.9564790725708,-26.061199188232422,-14.199419975280762,-18.391700744628906,-20.0258846282959,-12.769540786743164,-16.35191535949707,-14.217903137207031,-15.48960018157959,-14.759891510009766,-14.171029090881348,-12.16355037689209,-10.125202178955078,-11.075411796569824,-14.16077709197998,-13.883768081665039,-13.902851104736328,-14.452926635742188,-31.063547134399414,-11.717951774597168,-13.45334529876709,-11.00417423248291,-13.765288352966309,-11.230255126953125,-13.562052726745605,-12.898198127746582,-19.95290756225586,-15.232160568237305,-18.74431800842285,-14.170769691467285,-15.068984985351562,-12.898198127746582,-14.8951997756958,-18.364120483398438,-25.862564086914062,-19.14935302734375,-10.809680938720703,-19.91183090209961,-12.81396198272705,-12.029812812805176,-13.945853233337402,-15.027725219726562,-14.19880485534668,-14.570483207702637,-10.982821464538574,-16.599544525146484,-11.612532615661621,-12.54218578338623,-11.478322982788086,-10.159682273864746,-14.383886337280273,-19.085947036743164,-9.85933780670166,-18.73666763305664,-19.217613220214844,-11.905592918395996,-18.664669036865234,-18.665706634521484,-13.980496406555176,-16.547426223754883,-9.513651847839355,-13.09830093383789,-12.693833351135254,-18.614849090576172,-12.5160493850708,-13.70407772064209,-15.382492065429688,-14.785268783569336,-12.386024475097656,-18.015586853027344,-11.479593276977539,-15.351743698120117,-15.223456382751465,-15.662901878356934,-14.068915367126465,-10.467320442199707,-13.45251750946045,-14.92409610748291,-14.709932327270508,-13.819591522216797,-13.797514915466309,-16.409465789794922,-13.799877166748047,-11.674986839294434,-13.659937858581543,-11.829390525817871,-11.453215599060059,-13.810896873474121,-14.092226028442383,-18.89327621459961,-12.53798770904541,-15.577751159667969,-13.894597053527832,-17.958965301513672,-14.111902236938477,-14.69298267364502,-17.010108947753906,-18.741228103637695,-17.01162338256836,-17.536903381347656
Heptane,-18.21710968017578,-16.95223045349121,-16.08407211303711,-14.830093383789062,-17.310218811035156,-13.976435661315918,-18.355070114135742,-12.743332862854004,-14.941426277160645,-14.043773651123047,-14.38502025604248,-15.358670234680176,-12.017098426818848,-15.213314056396484,-15.299750328063965,-16.886096954345703,-14.54537296295166,-18.087909698486328,-13.390931129455566,-12.77366828918457,-15.248785972595215,-17.12944793701172,-12.145112991333008,-14.538552284240723,-11.801445007324219,-15.780664443969727,-16.455387115478516,-15.918280601501465,-12.119403839111328,-17.048555374145508,-17.47532081604004,-16.545574188232422,-7.161305904388428,-12.906932830810547,-18.68770408630371,-11.898999214172363,-15.769965171813965,-12.30577564239502,-14.257607460021973,-13.540281295776367,-17.000139236450195,-14.678579330444336,-16.149900436401367,-15.882925033569336,-16.36806869506836,-26.69365119934082,-14.9019193649292,-18.86772346496582,-19.2067928314209,-13.350159645080566,-17.209850311279297,-13.674643516540527,-16.379619598388672,-15.289857864379883,-15.63257884979248,-13.002533912658691,-11.826504707336426,-13.10975456237793,-14.107977867126465,-14.884007453918457,-16.305219650268555,-15.08143424987793,-31.317678451538086,-11.778106689453125,-14.302907943725586,-12.05704116821289,-15.063884735107422,-13.28610897064209,-14.034274101257324,-13.710225105285645,-20.30044174194336,-15.91069221496582,-19.02952003479004,-14.13470458984375,-14.796391487121582,-13.710225105285645,-16.543527603149414,-18.815662384033203,-26.396846771240234,-19.689401626586914,-11.833324432373047,-17.8510799407959,-14.427276611328125,-12.47204875946045,-14.626420974731445,-14.858633995056152,-15.019818305969238,-15.813570022583008,-12.996499061584473,-17.625755310058594,-13.7597017288208,-13.935290336608887,-13.331534385681152,-12.20666217803955,-16.416547775268555,-19.492347717285156,-9.876608848571777,-18.55869483947754,-19.86696434020996,-12.599405288696289,-18.974103927612305,-19.410552978515625,-14.963154792785645,-17.042938232421875,-10.979310035705566,-13.536931991577148,-13.932008743286133,-18.896038055419922,-13.590063095092773,-14.15146255493164,-16.404136657714844,-14.465385437011719,-14.357693672180176,-18.018970489501953,-12.337362289428711,-14.740083694458008,-15.605462074279785,-14.76718521118164,-15.301297187805176,-11.824341773986816,-14.095255851745605,-15.710659980773926,-16.04209327697754,-14.579686164855957,-13.940074920654297,-17.19819450378418,-14.47009563446045,-13.75604248046875,-14.498383522033691,-11.307933807373047,-12.280926704406738,-14.358132362365723,-14.150300025939941,-17.85312843322754,-13.940547943115234,-13.229947090148926,-14.870513916015625,-15.59484577178955,-15.204821586608887,-14.862173080444336,-18.03917694091797,-15.554325103759766,-14.26059341430664,-17.687625885009766
Acetone,-17.414051055908203,-17.911720275878906,-15.895472526550293,-14.550333976745605,-17.38385772705078,-13.863709449768066,-16.489179611206055,-17.122163772583008,-13.670965194702148,-15.98495864868164,-12.403054237365723,-14.755409240722656,-8.28688907623291,-14.571002960205078,-13.019777297973633,-17.33842658996582,-13.562088966369629,-17.986480712890625,-9.837190628051758,-11.275338172912598,-17.81155776977539,-17.616111755371094,-12.302627563476562,-13.232372283935547,-9.939396858215332,-14.634493827819824,-15.821741104125977,-14.65588665008545,-11.055923461914062,-18.60248565673828,-14.394684791564941,-17.90582275390625,-7.0562567710876465,-17.068466186523438,-18.352689743041992,-10.94007396697998,-15.147459983825684,-11.234545707702637,-17.118898391723633,-13.472962379455566,-15.817256927490234,-13.865172386169434,-15.988131523132324,-14.539645195007324,-13.677680969238281,-25.997882843017578,-14.444454193115234,-18.617481231689453,-20.30736541748047,-12.526683807373047,-16.38252067565918,-14.499114036560059,-15.72120475769043,-14.905722618103027,-13.84043025970459,-12.191817283630371,-9.618517875671387,-10.538867950439453,-14.076451301574707,-13.736117362976074,-13.602140426635742,-14.569758415222168,-31.067846298217773,-11.455489158630371,-13.142867088317871,-10.625248908996582,-13.499651908874512,-10.665545463562012,-13.666377067565918,-12.662436485290527,-19.953533172607422,-14.91594409942627,-18.847694396972656,-13.902010917663574,-14.94228458404541,-12.662436485290527,-14.869125366210938,-18.321422576904297,-25.801071166992188,-19.2730655670166,-10.319474220275879,-20.23621368408203,-12.483292579650879,-11.812070846557617,-13.697174072265625,-15.311598777770996,-14.323911666870117,-14.053423881530762,-10.465414047241211,-16.22252082824707,-11.261428833007812,-12.509817123413086,-10.753113746643066,-9.39942741394043,-14.432955741882324,-19.22173500061035,-9.576869010925293,-19.01614761352539,-19.039716720581055,-11.603519439697266,-18.806682586669922,-18.526060104370117,-13.75251293182373,-16.510292053222656,-9.102677345275879,-12.76771068572998,-12.762691497802734,-18.724225997924805,-12.618824005126953,-13.557916641235352,-15.533271789550781,-14.837791442871094,-12.111303329467773,-17.788782119750977,-11.100765228271484,-14.939781188964844,-14.867732048034668,-16.115062713623047,-13.669327735900879,-10.694401741027832,-13.48471736907959,-14.455257415771484,-14.162909507751465,-14.089775085449219,-13.258434295654297,-16.209976196289062,-13.730798721313477,-11.080378532409668,-13.192923545837402,-11.709161758422852,-11.242057800292969,-13.38297176361084,-14.25398063659668,-19.041337966918945,-11.799997329711914,-15.703422546386719,-13.795841217041016,-18.12729263305664,-14.035929679870605,-14.555329322814941,-16.825109481811523,-18.766902923583984,-17.1709041595459,-17.374433517456055
Isobutyl acetate,-19.682861328125,-19.393707275390625,-18.48157501220703,-17.122222900390625,-20.409183502197266,-15.08991813659668,-19.156509399414062,-16.940393447875977,-15.986130714416504,-17.008201599121094,-14.99973201751709,-17.249187469482422,-11.438606262207031,-16.94527816772461,-15.23448657989502,-18.732402801513672,-15.250090599060059,-20.188051223754883,-13.043137550354004,-13.936246871948242,-18.412113189697266,-19.870004653930664,-14.275540351867676,-15.008210182189941,-11.836146354675293,-17.255191802978516,-17.900733947753906,-17.039533615112305,-13.149846076965332,-20.715391159057617,-17.35677719116211,-20.11509895324707,-8.074254035949707,-16.925172805786133,-21.127826690673828,-12.466629981994629,-17.56589698791504,-12.870823860168457,-17.662538528442383,-16.279399871826172,-18.112388610839844,-16.227642059326172,-18.009708404541016,-16.881486892700195,-16.534137725830078,-28.537479400634766,-16.470752716064453,-21.10012435913086,-21.910953521728516,-14.847923278808594,-19.110685348510742,-16.24690818786621,-18.418216705322266,-17.197586059570312,-16.765148162841797,-14.494009017944336,-11.891413688659668,-13.085935592651367,-16.46366310119629,-16.07740592956543,-16.473834991455078,-16.870832443237305,-33.69881057739258,-12.762957572937012,-15.515399932861328,-13.55870532989502,-15.872467994689941,-13.380585670471191,-15.526793479919434,-14.981558799743652,-22.576740264892578,-17.762182235717773,-21.47199821472168,-15.92086124420166,-17.076047897338867,-14.981558799743652,-17.641769409179688,-21.012475967407227,-28.329345703125,-21.2889461517334,-12.681769371032715,-21.37993621826172,-14.663705825805664,-13.730812072753906,-16.292381286621094,-17.30280113220215,-16.565305709838867,-16.395084381103516,-13.014226913452148,-18.64855194091797,-14.001230239868164,-14.905056953430176,-13.231237411499023,-12.088499069213867,-17.13367462158203,-21.911434173583984,-11.722569465637207,-21.16436767578125,-21.651840209960938,-14.0084810256958,-21.40538215637207,-21.216928482055664,-16.262765884399414,-19.01491928100586,-11.235374450683594,-15.438006401062012,-15.02968978881836,-21.36494255065918,-15.233888626098633,-16.238616943359375,-18.269800186157227,-16.796329498291016,-14.538561820983887,-20.40196990966797,-13.082315444946289,-16.759029388427734,-16.738590240478516,-17.069494247436523,-16.649885177612305,-13.35482406616211,-15.59002685546875,-16.56263542175293,-16.595834732055664,-16.33409881591797,-14.985457420349121,-18.792898178100586,-16.051197052001953,-13.976548194885254,-15.423479080200195,-13.042672157287598,-13.151693344116211,-15.417153358459473,-16.52812385559082,-20.49358558654785,-14.126476287841797,-15.790971755981445,-16.087427139282227,-18.580245971679688,-16.431499481201172,-17.12630844116211,-19.474531173706055,-19.034786224365234,-17.36460304260254,-19.99220085144043
Anisole,-19.168310165405273,-18.564891815185547,-17.797439575195312,-16.448007583618164,-19.09067153930664,-14.865683555603027,-19.004030227661133,-15.715733528137207,-15.719110488891602,-16.0102596282959,-15.145739555358887,-16.754281997680664,-11.383222579956055,-16.27376937866211,-15.511513710021973,-18.276540756225586,-15.10982894897461,-19.6619873046875,-13.153550148010254,-13.639491081237793,-17.485149383544922,-19.16875648498535,-13.41277027130127,-15.054559707641602,-11.941591262817383,-16.771305084228516,-17.115312576293945,-17.160953521728516,-13.246162414550781,-19.562227249145508,-17.744775772094727,-18.949337005615234,-8.173224449157715,-15.623188018798828,-20.31708335876465,-12.479779243469238,-17.034849166870117,-13.03090763092041,-16.536571502685547,-15.472864151000977,-18.14211654663086,-15.885212898254395,-17.634191513061523,-16.830198287963867,-16.843353271484375,-28.15732192993164,-15.803007125854492,-20.37859535217285,-21.02556610107422,-14.566349983215332,-18.466941833496094,-15.245575904846191,-17.56830406188965,-16.397396087646484,-16.44455909729004,-14.182100296020508,-11.991368293762207,-13.629727363586426,-15.77975082397461,-15.874527931213379,-16.78047752380371,-16.135929107666016,-33.02333450317383,-12.709288597106934,-15.113227844238281,-13.027262687683105,-15.857016563415527,-13.522894859313965,-15.005306243896484,-14.524657249450684,-21.79290771484375,-17.268966674804688,-20.62481117248535,-15.260880470275879,-16.28110694885254,-14.524657249450684,-17.358028411865234,-20.266740798950195,-27.950098037719727,-20.69809341430664,-12.288984298706055,-20.293739318847656,-14.736861228942871,-13.36562728881836,-15.508171081542969,-16.25943374633789,-15.96923828125,-16.70785140991211,-13.300044059753418,-18.465351104736328,-14.209420204162598,-14.804625511169434,-13.412431716918945,-12.237382888793945,-17.00255012512207,-21.089679718017578,-11.173222541809082,-20.231609344482422,-21.02324867248535,-13.662981986999512,-20.54224395751953,-20.667049407958984,-16.003738403320312,-18.52033805847168,-11.229153633117676,-14.805712699890137,-14.47951602935791,-20.490480422973633,-14.491235733032227,-15.425583839416504,-17.578433990478516,-15.79275894165039,-14.59381103515625,-19.35063934326172,-13.043829917907715,-16.307132720947266,-16.58188819885254,-16.422616958618164,-16.472055435180664,-12.73677921295166,-15.213199615478516,-16.302566528320312,-16.77789878845215,-15.803849220275879,-14.90776252746582,-18.181949615478516,-15.729942321777344,-14.254979133605957,-15.27937126159668,-12.810715675354004,-12.82508659362793,-15.398629188537598,-15.818239212036133,-19.35399627685547,-14.288396835327148,-15.146464347839355,-15.658324241638184,-17.722936630249023,-16.045333862304688,-16.61380958557129,-18.988128662109375,-18.001426696777344,-16.43385887145996,-19.336435317993164
Isopropyl acetate,-19.222457885742188,-19.32086944580078,-17.921857833862305,-16.582069396972656,-19.886411666870117,-14.912076950073242,-18.486421585083008,-17.252717971801758,-15.561323165893555,-17.07279396057129,-14.381030082702637,-16.759841918945312,-10.6766357421875,-16.480745315551758,-14.687081336975098,-18.60421371459961,-14.880473136901855,-19.805986404418945,-12.191338539123535,-13.450850486755371,-18.580202102661133,-19.44497299194336,-13.97249984741211,-14.592156410217285,-11.373611450195312,-16.678434371948242,-17.444316864013672,-16.546262741088867,-12.68202018737793,-20.455848693847656,-16.545503616333008,-19.784168243408203,-8.032533645629883,-17.254358291625977,-20.53670310974121,-12.226091384887695,-17.037221908569336,-12.502274513244629,-17.783100128173828,-15.69442081451416,-17.585010528564453,-15.746038436889648,-17.727949142456055,-16.33173179626465,-15.731346130371094,-27.890005111694336,-16.03525161743164,-20.550743103027344,-21.64569664001465,-14.325760841369629,-18.502273559570312,-16.11256980895996,-17.84929656982422,-16.737533569335938,-16.048898696899414,-13.915099143981934,-11.388596534729004,-12.480717658996582,-15.949827194213867,-15.57655143737793,-15.671833992004395,-16.423078536987305,-33.121925354003906,-12.722002029418945,-15.059499740600586,-12.958218574523926,-15.445489883422852,-12.774256706237793,-15.229744911193848,-14.540295600891113,-21.989545822143555,-17.146286010742188,-20.947933197021484,-15.555792808532715,-16.755443572998047,-14.540295600891113,-17.062484741210938,-20.42377471923828,-27.692405700683594,-20.929805755615234,-12.298652648925781,-21.291906356811523,-14.091121673583984,-13.347628593444824,-15.797239303588867,-16.874191284179688,-16.081018447875977,-15.842583656311035,-12.416157722473145,-18.0372257232666,-13.314750671386719,-14.381402015686035,-12.703811645507812,-11.500539779663086,-16.396120071411133,-21.351200103759766,-11.282793998718262,-20.778539657592773,-21.081336975097656,-13.576478958129883,-20.887447357177734,-20.63856315612793,-15.728076934814453,-18.48138427734375,-10.796470642089844,-14.869427680969238,-14.529541015625,-20.835819244384766,-14.717723846435547,-15.619357109069824,-17.703857421875,-16.419780731201172,-13.990594863891602,-19.923168182373047,-12.711355209350586,-16.444021224975586,-16.439441680908203,-16.962230682373047,-15.948824882507324,-12.824652671813965,-15.150702476501465,-16.193679809570312,-16.05986785888672,-15.820494651794434,-14.707146644592285,-18.206676483154297,-15.585980415344238,-13.309767723083496,-14.994044303894043,-12.925683975219727,-12.787253379821777,-15.092852592468262,-16.062288284301758,-20.409727096557617,-13.664727210998535,-16.037137985229492,-15.620444297790527,-18.710594177246094,-15.948697090148926,-16.605892181396484,-18.900243759155273,-19.229843139648438,-17.669933319091797,-19.44272232055664
1-Butanol,-18.974647521972656,-19.514545440673828,-17.63235855102539,-16.12725067138672,-18.836645126342773,-14.657340049743652,-17.710966110229492,-17.65947723388672,-14.999818801879883,-17.22201919555664,-13.702034950256348,-16.572525024414062,-9.680705070495605,-16.238292694091797,-14.01868724822998,-19.21085548400879,-14.640957832336426,-19.69782829284668,-11.063165664672852,-12.470484733581543,-18.964447021484375,-19.39431381225586,-13.652929306030273,-14.251860618591309,-11.019231796264648,-16.302730560302734,-17.104948043823242,-15.677129745483398,-12.39474105834961,-20.341609954833984,-15.469527244567871,-19.633520126342773,-7.36411714553833,-17.466289520263672,-20.313257217407227,-11.497025489807129,-16.35340690612793,-12.248322486877441,-18.34886932373047,-14.793657302856445,-17.350351333618164,-15.385513305664062,-17.414764404296875,-15.90688705444336,-14.929306030273438,-27.867431640625,-15.986969947814941,-20.503475189208984,-21.407075881958008,-14.286218643188477,-17.89373016357422,-16.03594970703125,-17.48128890991211,-16.542938232421875,-15.579842567443848,-13.879881858825684,-10.782219886779785,-11.818265914916992,-15.933019638061523,-15.212515830993652,-14.79893970489502,-16.23573112487793,-32.79594039916992,-11.966246604919434,-14.36834716796875,-11.786528587341309,-14.593183517456055,-12.140715599060059,-15.268352508544922,-13.662803649902344,-21.709585189819336,-16.284820556640625,-20.65764617919922,-15.690957069396973,-16.279953002929688,-13.662803649902344,-16.728302001953125,-20.184946060180664,-27.667001724243164,-21.22960090637207,-11.956599235534668,-21.78030776977539,-13.408745765686035,-13.270257949829102,-15.591226577758789,-17.13850975036621,-15.110482215881348,-15.266397476196289,-11.608445167541504,-17.93387794494629,-12.27904987335205,-13.409024238586426,-11.629992485046387,-10.637307167053223,-15.850863456726074,-21.10372543334961,-10.716357231140137,-20.781795501708984,-20.77447509765625,-12.737116813659668,-20.645282745361328,-20.232624053955078,-14.90458869934082,-18.10659408569336,-10.260891914367676,-14.27185344696045,-14.302654266357422,-20.537803649902344,-14.376152992248535,-15.035770416259766,-17.305728912353516,-16.632991790771484,-13.59264850616455,-19.235557556152344,-12.090537071228027,-16.44792366027832,-16.407194137573242,-17.742725372314453,-14.970370292663574,-12.295432090759277,-14.974650382995605,-15.163335800170898,-15.174897193908691,-15.733026504516602,-13.73118782043457,-17.857934951782227,-15.290279388427734,-12.032275199890137,-14.41469955444336,-12.909974098205566,-12.120468139648438,-14.29097843170166,-16.026071548461914,-20.774635314941406,-12.707968711853027,-15.894533157348633,-15.463759422302246,-19.207311630249023,-15.74144458770752,-16.396333694458008,-18.55943489074707,-19.543292999267578,-17.97311019897461,-18.88457489013672
Methyl acetate,-18.1910343170166,-18.305763244628906,-16.677032470703125,-15.318230628967285,-18.660947799682617,-14.248272895812988,-17.385007858276367,-17.26312828063965,-14.407730102539062,-16.314449310302734,-13.208207130432129,-15.556068420410156,-9.427742004394531,-15.3723726272583,-13.760702133178711,-17.682024002075195,-14.10844612121582,-18.649028778076172,-10.861830711364746,-12.215577125549316,-18.1424617767334,-18.294597625732422,-12.85423755645752,-13.751144409179688,-10.52883529663086,-15.402377128601074,-16.4530086517334,-15.568892478942871,-11.71495532989502,-19.340038299560547,-15.413928985595703,-18.619182586669922,-7.62089729309082,-17.247495651245117,-19.116899490356445,-11.584009170532227,-15.81033706665039,-11.715511322021484,-17.34354019165039,-14.533472061157227,-16.62308120727539,-14.577919960021973,-16.670059204101562,-15.275097846984863,-14.480330467224121,-26.667139053344727,-14.876527786254883,-19.219675064086914,-20.8149471282959,-13.297255516052246,-17.149553298950195,-14.9794282913208,-16.455204010009766,-15.505855560302734,-14.758187294006348,-12.816120147705078,-10.408580780029297,-11.382975578308105,-14.784368515014648,-14.441475868225098,-14.426993370056152,-15.164525032043457,-31.803348541259766,-12.043549537658691,-13.94989013671875,-11.656291007995605,-14.308013916015625,-11.57577133178711,-14.102316856384277,-13.431224822998047,-20.708141326904297,-15.83405590057373,-19.59518051147461,-14.63392448425293,-15.659355163574219,-13.431224822998047,-15.63893985748291,-19.1157283782959,-26.46698760986328,-19.794130325317383,-11.189613342285156,-20.582618713378906,-13.18363094329834,-12.44228744506836,-14.561873435974121,-15.762908935546875,-14.94063663482666,-14.817546844482422,-11.366630554199219,-16.961286544799805,-12.134758949279785,-13.240462303161621,-11.822221755981445,-10.465598106384277,-15.030901908874512,-19.986370086669922,-10.317914962768555,-19.574777603149414,-19.827016830444336,-12.465700149536133,-19.525009155273438,-19.344520568847656,-14.521037101745605,-17.22417640686035,-9.90552043914795,-13.6632719039917,-13.380216598510742,-19.473323822021484,-13.342108726501465,-14.354848861694336,-16.241636276245117,-15.491219520568848,-12.895334243774414,-18.80048942565918,-11.845991134643555,-15.627788543701172,-15.58176326751709,-16.322147369384766,-14.653696060180664,-11.45812702178955,-14.064251899719238,-15.373397827148438,-15.066988945007324,-14.672662734985352,-14.086073875427246,-17.08680534362793,-14.419832229614258,-12.140512466430664,-13.960312843322754,-12.224814414978027,-11.996085166931152,-14.177377700805664,-14.853276252746582,-19.50071144104004,-12.752957344055176,-15.803489685058594,-14.500450134277344,-18.400999069213867,-14.736693382263184,-15.350349426269531,-17.617971420288086,-18.986114501953125,-17.42951774597168,-18.133012771606445
2-Butanol,-18.63129234313965,-19.070974349975586,-17.29977798461914,-15.735548973083496,-18.464664459228516,-14.554349899291992,-17.405561447143555,-17.14102554321289,-14.752971649169922,-16.907394409179688,-13.390341758728027,-16.237009048461914,-9.45192813873291,-15.908242225646973,-13.81848430633545,-18.793724060058594,-14.436945915222168,-19.32433319091797,-10.859274864196777,-12.172886848449707,-18.54974365234375,-19.062227249145508,-13.310129165649414,-14.069952011108398,-10.754243850708008,-15.99878978729248,-16.87921142578125,-15.376524925231934,-12.102469444274902,-19.869604110717773,-15.210801124572754,-19.184572219848633,-7.4906721115112305,-17.10386848449707,-19.9381046295166,-11.474844932556152,-16.11395263671875,-12.058338165283203,-17.959569931030273,-14.50213623046875,-16.92648696899414,-15.086687088012695,-17.069799423217773,-15.61056137084961,-14.721842765808105,-27.550294876098633,-15.707080841064453,-20.179645538330078,-21.252864837646484,-13.988863945007324,-17.579078674316406,-15.692862510681152,-17.13440704345703,-16.241933822631836,-15.219376564025879,-13.570206642150879,-10.58352279663086,-11.51839828491211,-15.637823104858398,-14.86906909942627,-14.601669311523438,-15.96653938293457,-32.404823303222656,-11.98039722442627,-14.08461856842041,-11.491332054138184,-14.252326965332031,-11.835845947265625,-14.925331115722656,-13.41601848602295,-21.353055953979492,-15.981515884399414,-20.334964752197266,-15.349903106689453,-15.93226146697998,-13.41601848602295,-16.371442794799805,-19.776226043701172,-27.35196876525879,-20.776304244995117,-11.661458969116211,-21.33802032470703,-13.202130317687988,-12.918512344360352,-15.255877494812012,-16.874387741088867,-14.982938766479492,-14.988353729248047,-11.395812034606934,-17.55364227294922,-12.129000663757324,-13.262923240661621,-11.483819007873535,-10.433221817016602,-15.595247268676758,-20.71541976928711,-10.463810920715332,-20.42797088623047,-20.50647735595703,-12.44105052947998,-20.314456939697266,-19.89656639099121,-14.640503883361816,-17.850616455078125,-10.107569694519043,-14.017531394958496,-14.03842544555664,-20.21733283996582,-14.025040626525879,-14.778949737548828,-17.03293228149414,-16.186134338378906,-13.25809097290039,-18.88762664794922,-11.898597717285156,-16.062469482421875,-16.030620574951172,-17.31482696533203,-14.72938346862793,-11.960338592529297,-14.652541160583496,-15.05773639678955,-14.919527053833008,-15.39868450164795,-13.73242473602295,-17.44639778137207,-14.985944747924805,-11.901934623718262,-14.107956886291504,-12.557169914245605,-12.019370079040527,-14.123952865600586,-15.578248023986816,-20.405359268188477,-12.520759582519531,-15.822389602661133,-15.159077644348145,-18.82829475402832,-15.432110786437988,-16.1168212890625,-18.275156021118164,-19.1914005279541,-17.588953018188477,-18.53052520751953
